category,variable,variable_label,upskilling_mean,upskilling_std,reskilling_mean,reskilling_std,cohens_d,t_statistic,p_value,significance
program_structure,p_comphours_Uncompensated hours,p_comphours_Uncompensated hours,0.032407407407407406,0.17749088608305924,0.024,0.1533560311469902,-0.050960543880312105,0.035842435324909966,,
program_design,p_advocacy_Board of Directors,p_advocacy_Board of Directors,0.0787037037037037,0.26990124840984997,0.092,0.28960574224931235,0.04737721520898197,-0.03358698410693032,,
program_design,p_advocacy_C-Suite Leaders excluding HR,p_advocacy_C-Suite Leaders excluding HR,0.2222222222222222,0.4167054245539806,0.208,0.4066910256711424,-0.03457352649820059,0.024425381139099842,,
program_design,p_advocacy_HR Leaders,p_advocacy_HR Leaders,0.4074074074074074,0.4924931738313299,0.444,0.49785080263744375,0.07386839621724223,-0.052253544931964706,,
program_design,p_advocacy_Business Unit/Subsidiary/Function Leaders,p_advocacy_Business Unit/Subsidiary/Function Leaders,0.10185185185185185,0.30315595233875114,0.08,0.27183741892777985,-0.07619864874538838,0.053665742820178323,,
program_design,p_advocacy_Middle Managers and/or front-line supervisors,p_advocacy_Middle Managers and/or front-line supervisors,0.13425925925925927,0.3417225957878801,0.132,0.3391697872427809,-0.006637948546426148,0.004692448776515078,,
program_design,p_advocacy_Employees (salaried and/or hourly wage),p_advocacy_Employees (salaried and/or hourly wage),0.037037037037037035,0.1892912571072064,0.036,0.186663798027298,-0.005519506342629794,0.003900881255772731,,
program_design,p_advocacy_Unclear who is the primary advocate,p_advocacy_Unclear who is the primary advocate,0.018518518518518517,0.13513001363761487,0.008,0.08926293455821276,-0.0932014238972578,0.06494893797704428,,
program_design,p_advocacy_hier_Top Management,p_advocacy_hier_Top Management,0.30092592592592593,0.45972597912545643,0.3,0.4591768433773374,-0.0020153737402705952,0.001425022033136145,,
program_design,p_advocacy_hier_HR,p_advocacy_hier_HR,0.4074074074074074,0.4924931738313299,0.444,0.49785080263744375,0.07386839621724223,-0.052253544931964706,,
program_design,p_advocacy_hier_BU and Middle Management,p_advocacy_hier_BU and Middle Management,0.2361111111111111,0.42567775416105186,0.212,0.4095447565657777,-0.05780685754278184,0.04081774693677512,,
program_design,p_advocacy_hier_Employees and Others,p_advocacy_hier_Employees and Others,0.05555555555555555,0.22959350664723435,0.044,0.20550652477940362,-0.05325136259551645,0.03750181108608431,,
program_design,p_responsibility_Board of Directors,p_responsibility_Board of Directors,0.041666666666666664,0.2002904867180852,0.048,0.21419504679681356,0.030468072376892964,-0.02159701515084227,,
program_design,p_responsibility_C-Suite Leaders_ excluding HR,p_responsibility_C-Suite Leaders_ excluding HR,0.125,0.3314871353917563,0.128,0.3347599991458245,0.009002318783749649,-0.0063678915486084925,,
program_design,p_responsibility_HR Leaders,p_responsibility_HR Leaders,0.5138888888888888,0.5009680551173519,0.524,0.5004255217424917,0.020194878993371287,-0.014279368967241196,,
program_design,p_responsibility_Business Unit/Subsidiary/Function Leaders,p_responsibility_Business Unit/Subsidiary/Function Leaders,0.1111111111111111,0.31499969238326314,0.112,0.3159990849460596,0.002817072435524047,-0.00199220218894559,,
program_design,p_responsibility_Middle Managers and/or front-line supervisors,p_responsibility_Middle Managers and/or front-line supervisors,0.16666666666666666,0.3735436838188142,0.176,0.3815841004324096,0.024699215554898533,-0.017478602543959634,,
program_design,p_responsibility_Employees (salaried and/or hourly wage),p_responsibility_Employees (salaried and/or hourly wage),0.032407407407407406,0.17749088608305927,0.004,0.06324555320336758,-0.2195350605710303,0.15076446260167942,,
program_design,p_responsibility_Internal Academy,p_responsibility_Internal Academy,0.009259259259259259,0.09600100487559059,0.008,0.08926293455821277,-0.013621539061038464,0.009606212882781243,,
program_design,p_responsibility_hier_Top Management,p_responsibility_hier_Top Management,0.16666666666666666,0.37354368381881425,0.176,0.3815841004324096,0.02469921555489853,-0.017478602543959634,,
program_design,p_responsibility_hier_HR,p_responsibility_hier_HR,0.5138888888888888,0.5009680551173519,0.524,0.5004255217424917,0.020194878993371287,-0.014279368967241196,,
program_design,p_responsibility_hier_BU and Middle Management,p_responsibility_hier_BU and Middle Management,0.2777777777777778,0.44894363521148095,0.288,0.453739482602395,0.022639397310696738,-0.01601470216403038,,
program_design,p_responsibility_hier_Employees and Others,p_responsibility_hier_Employees and Others,0.041666666666666664,0.2002904867180852,0.012,0.10910368672886964,-0.18771749960029663,0.13007206121607556,,
targeting,p_criteria_other,Criteria - Other,0.0,0.0,0.0,0.0,0.0,,,
targeting,p_targetemp_c_Not Selected,p_targetemp_c_Not Selected,0.9629629629629629,0.1892912571072064,0.908,0.2896057422493123,-0.22143154534622247,0.15886134139412622,,
targeting,p_targetemp_c_Selected,p_targetemp_c_Selected,0.037037037037037035,0.18929125710720643,0.092,0.2896057422493123,0.2214315453462228,-0.15886134139412647,,
targeting,p_targetemp_bul_Not Selected,p_targetemp_bul_Not Selected,0.7824074074074074,0.413567283961727,0.784,0.41233978268600546,0.0038570061174357717,-0.0027270181442792785,,
targeting,p_targetemp_bul_Selected,p_targetemp_bul_Selected,0.2175925925925926,0.41356728396172704,0.216,0.41233978268600546,-0.0038570061174357717,0.0027270181442792785,,
targeting,p_targetemp_mm_Not Selected,p_targetemp_mm_Not Selected,0.2638888888888889,0.44176355526422717,0.352,0.4785520329000506,0.19077032716098938,-0.1352889090083989,,
targeting,p_targetemp_mm_Selected,p_targetemp_mm_Selected,0.7361111111111112,0.44176355526422717,0.648,0.4785520329000506,-0.1907703271609895,0.135288909008399,,
targeting,p_targetemp_emp_Not Selected,p_targetemp_emp_Not Selected,0.21296296296296297,0.41035267703782585,0.212,0.4095447565657777,-0.0023491524539226098,0.0016609816853929609,,
targeting,p_targetemp_emp_Selected,p_targetemp_emp_Selected,0.7870370370370371,0.4103526770378259,0.788,0.4095447565657777,0.002349152453922542,-0.0016609816853929127,,
targeting,p_targetfunc_leg_Not Selected,p_targetfunc_leg_Not Selected,0.9398148148148148,0.23838207159635605,0.94,0.23796324511171132,0.0007775747522552059,-0.0005497929548628302,,
targeting,p_targetfunc_leg_Selected,p_targetfunc_leg_Selected,0.06018518518518518,0.23838207159635602,0.06,0.2379632451117113,-0.000777574752255235,0.0005497929548628508,,
targeting,p_targetfunc_hr_Not Selected,p_targetfunc_hr_Not Selected,0.7037037037037037,0.4576839421150142,0.66,0.47465904059574926,-0.09360997307805412,0.06628046763245868,,
targeting,p_targetfunc_hr_Selected,p_targetfunc_hr_Selected,0.2962962962962963,0.4576839421150142,0.34,0.4746590405957492,0.09360997307805424,-0.06628046763245876,,
targeting,p_targetfunc_adm_Not Selected,p_targetfunc_adm_Not Selected,0.6666666666666666,0.4724995385748947,0.636,0.4821138194863937,-0.0641987837286642,0.04542888089971747,,
targeting,p_targetfunc_adm_Selected,p_targetfunc_adm_Selected,0.3333333333333333,0.47249953857489474,0.364,0.4821138194863937,0.0641987837286643,-0.045428880899717555,,
targeting,p_targetfunc_it_Not Selected,p_targetfunc_it_Not Selected,0.6666666666666666,0.4724995385748947,0.656,0.4759939927399273,-0.022485584838332275,0.015904001230396585,,
targeting,p_targetfunc_it_Selected,p_targetfunc_it_Selected,0.3333333333333333,0.47249953857489474,0.344,0.4759939927399273,0.02248558483833239,-0.015904001230396668,,
